Sno,Customer_number,Insurance,housing,loan,contact,duration,campaign,last_contact_day,previous,poutcome,Term Deposit,Count_Txn,age,job,marital,education,Gender
41165,42166,no,no,no,cellular,225.0,2,1,0,unknown,1.0,150.0,25,technician,single,tertiary,M
41166,42167,no,yes,yes,cellular,89.0,1,1,0,unknown,2.0,297.0,38,admin.,divorced,secondary,M
41167,42168,no,yes,yes,cellular,263.0,1,84,1,other,2.0,198.0,51,management,married,tertiary,M
41168,42169,no,no,no,cellular,335.0,1,1,0,unknown,1.0,318.0,59,retired,divorced,secondary,M
41169,42170,no,no,no,cellular,240.0,2,271,1,other,1.0,247.0,44,admin.,married,secondary,M
41170,42171,no,no,no,cellular,164.0,1,1,0,unknown,1.0,221.0,42,management,married,tertiary,M
41171,42172,no,no,no,telephone,170.0,1,1,0,unknown,2.0,102.0,76,retired,married,tertiary,F
41172,42173,no,no,no,cellular,634.0,1,1,0,unknown,1.0,245.0,29,management,single,tertiary,M
41173,42174,no,no,no,cellular,232.0,3,1,0,unknown,1.0,290.0,32,management,married,tertiary,M
41174,42175,no,no,no,cellular,145.0,1,84,2,success,1.0,371.0,30,management,single,tertiary,M
41175,42176,no,no,no,telephone,328.0,1,79,1,failure,2.0,481.0,39,technician,single,tertiary,F
41176,42177,no,no,no,cellular,195.0,1,197,4,other,1.0,461.0,38,technician,married,secondary,F
41177,42178,no,no,no,cellular,321.0,2,1,0,unknown,2.0,276.0,36,admin.,single,secondary,F
41178,42179,no,no,no,cellular,196.0,2,1,0,unknown,2.0,330.0,47,housemaid,divorced,secondary,M
41179,42180,no,no,no,cellular,65.0,5,1,0,unknown,2.0,239.0,81,retired,married,secondary,M
41180,42181,no,no,no,cellular,338.0,1,1,0,unknown,1.0,255.0,22,student,single,tertiary,M
41181,42182,no,no,no,cellular,262.0,2,112,2,failure,2.0,397.0,34,management,married,tertiary,M
41182,42183,no,no,no,cellular,329.0,3,199,2,other,1.0,459.0,28,student,single,secondary,M
41183,42184,no,no,no,telephone,84.0,1,1,0,unknown,2.0,156.0,74,retired,married,primary,F
41184,42185,no,no,no,cellular,267.0,1,1,0,unknown,1.0,247.0,25,entrepreneur,single,tertiary,F
41185,42186,no,no,no,cellular,474.0,1,1,0,unknown,1.0,137.0,34,self-employed,single,tertiary,M
41186,42187,no,no,no,cellular,377.0,6,90,1,success,1.0,438.0,59,management,married,tertiary,M
41187,42188,no,yes,no,cellular,928.0,1,1,0,unknown,2.0,131.0,59,management,married,tertiary,M
41188,42189,no,no,no,cellular,110.0,2,1,0,unknown,2.0,352.0,63,retired,married,primary,M
41189,42190,no,no,no,cellular,217.0,1,87,6,failure,1.0,306.0,27,technician,single,tertiary,M
41190,42191,no,yes,no,cellular,168.0,1,1,0,unknown,2.0,399.0,51,blue-collar,married,secondary,F
41191,42192,no,no,no,cellular,131.0,1,1,0,unknown,2.0,243.0,33,management,single,tertiary,M
41192,42193,no,no,no,cellular,147.0,1,90,1,failure,2.0,181.0,28,student,single,secondary,M
41193,42194,no,yes,no,cellular,158.0,1,1,0,unknown,1.0,148.0,62,self-employed,divorced,secondary,M
41194,42195,no,no,no,cellular,151.0,1,1,0,unknown,2.0,470.0,43,management,married,tertiary,M
41195,42196,no,no,no,cellular,157.0,1,1,0,unknown,2.0,368.0,50,management,married,tertiary,F
41196,42197,no,no,no,cellular,99.0,1,79,1,failure,2.0,317.0,24,student,single,secondary,M
41197,42198,no,no,no,telephone,91.0,1,1,0,unknown,2.0,419.0,73,retired,married,unknown,M
41198,42199,no,no,no,cellular,195.0,1,1,0,unknown,1.0,422.0,35,management,single,tertiary,M
41199,42200,no,no,no,cellular,184.0,1,1,0,unknown,1.0,158.0,45,housemaid,married,secondary,M
41200,42201,no,no,no,cellular,201.0,2,204,2,other,2.0,199.0,33,admin.,single,secondary,F
41201,42202,no,no,no,cellular,293.0,1,90,4,other,1.0,124.0,46,admin.,married,secondary,M
41202,42203,no,yes,no,cellular,65.0,1,1,0,unknown,2.0,219.0,48,management,divorced,tertiary,F
41203,42204,no,no,no,cellular,64.0,1,1,0,unknown,2.0,145.0,58,technician,married,secondary,F
41204,42205,no,yes,no,cellular,63.0,2,85,1,success,1.0,491.0,34,admin.,married,secondary,M
41205,42206,no,no,no,cellular,78.0,3,1,0,unknown,1.0,302.0,34,technician,married,tertiary,F
41206,42207,no,no,no,cellular,75.0,1,1,0,unknown,2.0,214.0,37,admin.,single,secondary,F
41207,42208,no,no,no,cellular,180.0,1,1,0,unknown,2.0,285.0,61,management,married,secondary,M
41208,42209,no,yes,no,cellular,273.0,1,90,3,success,1.0,114.0,42,management,married,primary,M
41209,42210,no,no,no,cellular,487.0,2,1,0,unknown,2.0,102.0,21,student,single,secondary,M
41210,42211,no,no,no,cellular,228.0,4,183,1,other,1.0,246.0,20,student,single,secondary,F
41211,42212,no,no,no,cellular,216.0,3,91,1,success,1.0,456.0,60,admin.,married,secondary,M
41212,42213,no,no,no,cellular,54.0,5,86,3,failure,2.0,423.0,60,housemaid,divorced,secondary,F
41213,42214,no,no,no,cellular,139.0,1,1,0,unknown,2.0,216.0,25,student,single,secondary,M
41214,42215,no,yes,no,cellular,102.0,1,91,1,failure,2.0,365.0,39,management,married,secondary,M
41215,42216,no,no,no,cellular,406.0,1,1,0,unknown,2.0,431.0,60,housemaid,married,primary,M
41216,42217,no,no,yes,cellular,374.0,1,1,0,unknown,1.0,338.0,47,management,married,tertiary,F
41217,42218,no,yes,no,cellular,168.0,1,462,1,success,1.0,121.0,52,admin.,divorced,secondary,M
41218,42219,no,no,no,cellular,97.0,1,1,0,unknown,2.0,457.0,64,retired,divorced,secondary,M
41219,42220,no,no,no,cellular,282.0,1,197,5,failure,2.0,482.0,31,management,married,tertiary,F
41220,42221,no,yes,no,cellular,158.0,1,1,0,unknown,1.0,468.0,61,admin.,married,secondary,F
41221,42222,no,no,no,cellular,273.0,1,86,1,other,1.0,249.0,25,student,single,secondary,F
41222,42223,no,no,no,telephone,104.0,2,1,0,unknown,2.0,491.0,18,student,single,unknown,F
41223,42224,no,no,no,cellular,90.0,1,91,1,failure,2.0,150.0,34,admin.,married,tertiary,F
41224,42225,no,yes,no,cellular,200.0,1,91,10,failure,2.0,455.0,37,admin.,married,secondary,M
41225,42226,no,yes,no,cellular,53.0,1,1,0,unknown,2.0,339.0,53,technician,married,tertiary,M
41226,42227,no,no,no,cellular,298.0,1,1,0,unknown,2.0,248.0,39,admin.,married,unknown,M
41227,42228,no,no,yes,cellular,276.0,1,1,0,unknown,1.0,457.0,65,retired,married,secondary,F
41228,42229,no,no,no,cellular,531.0,2,80,2,success,1.0,198.0,50,technician,married,secondary,M
41229,42230,no,no,no,cellular,72.0,1,88,1,failure,2.0,398.0,27,student,single,tertiary,M
41230,42231,no,no,no,cellular,116.0,1,1,0,unknown,1.0,438.0,22,student,single,secondary,M
41231,42232,no,yes,no,cellular,126.0,1,88,4,success,1.0,251.0,43,admin.,single,secondary,F
41232,42233,no,no,no,cellular,252.0,1,1,0,unknown,1.0,205.0,59,management,married,tertiary,M
41233,42234,no,no,no,cellular,171.0,3,91,1,failure,2.0,368.0,27,management,single,tertiary,F
41234,42235,no,yes,no,cellular,343.0,2,428,2,success,1.0,180.0,53,retired,divorced,tertiary,M
41235,42236,no,yes,no,cellular,419.0,5,91,7,success,2.0,399.0,28,student,single,tertiary,F
41236,42237,no,no,no,cellular,252.0,4,1,0,unknown,1.0,197.0,38,technician,married,secondary,F
41237,42238,no,no,no,cellular,534.0,3,1,0,unknown,1.0,411.0,121,retired,divorced,secondary,F
41238,42239,no,no,no,cellular,148.0,2,1,0,unknown,2.0,223.0,32,admin.,married,tertiary,M
41239,42240,no,no,no,cellular,200.0,3,1,0,unknown,2.0,290.0,57,management,married,tertiary,M
41240,42241,no,yes,no,cellular,744.0,1,109,3,success,1.0,158.0,28,blue-collar,married,secondary,M
41241,42242,no,no,no,cellular,438.0,1,184,3,success,1.0,130.0,59,unemployed,married,secondary,M
41242,42243,no,no,no,cellular,73.0,3,200,2,failure,2.0,411.0,121,retired,married,tertiary,F
41243,42244,no,no,no,cellular,62.0,2,1,0,unknown,2.0,315.0,64,retired,married,tertiary,F
41244,42245,no,no,no,cellular,323.0,2,1,0,unknown,2.0,101.0,44,management,married,unknown,M
41245,42246,no,no,no,cellular,130.0,2,94,1,success,1.0,464.0,29,management,single,tertiary,M
41246,42247,no,no,no,cellular,467.0,2,88,4,other,1.0,305.0,51,technician,married,secondary,M
41247,42248,no,no,no,cellular,190.0,3,194,2,success,2.0,132.0,70,retired,married,primary,M
41248,42249,no,no,no,cellular,232.0,2,1,0,unknown,1.0,431.0,48,housemaid,married,tertiary,M
41249,42250,no,no,no,cellular,315.0,1,83,1,other,2.0,491.0,37,management,married,tertiary,M
41250,42251,no,no,no,telephone,420.0,4,1,0,unknown,2.0,346.0,58,management,married,tertiary,F
41251,42252,no,no,no,cellular,401.0,1,1,0,unknown,2.0,489.0,66,retired,married,primary,M
41252,42253,no,no,no,cellular,143.0,2,1,0,unknown,2.0,209.0,18,student,single,secondary,M
41253,42254,no,no,no,cellular,79.0,2,94,2,success,2.0,331.0,39,technician,married,secondary,F
41254,42255,no,no,no,cellular,497.0,2,279,2,failure,2.0,290.0,42,admin.,married,secondary,F
41255,42256,no,no,no,cellular,87.0,2,1,0,unknown,2.0,256.0,40,unemployed,married,tertiary,F
41256,42257,no,yes,no,cellular,46.0,4,90,7,failure,2.0,361.0,51,housemaid,married,unknown,F
41257,42258,no,no,no,telephone,103.0,3,1,0,unknown,2.0,178.0,77,retired,married,primary,M
41258,42259,no,no,no,cellular,188.0,3,1,0,unknown,2.0,265.0,72,retired,married,secondary,M
41259,42260,no,yes,no,cellular,79.0,2,95,4,success,2.0,321.0,40,management,single,tertiary,M
41260,42261,no,yes,no,cellular,52.0,2,92,2,failure,2.0,236.0,35,admin.,single,secondary,M
41261,42262,no,no,no,cellular,158.0,2,1,0,unknown,2.0,388.0,23,student,single,secondary,F
41262,42263,no,no,no,telephone,68.0,1,90,5,other,2.0,453.0,57,housemaid,married,secondary,M
41263,42264,no,yes,no,cellular,511.0,1,392,13,failure,1.0,450.0,37,blue-collar,married,primary,M
41264,42265,no,yes,no,cellular,192.0,1,193,1,success,1.0,273.0,37,technician,married,tertiary,F
41265,42266,no,no,no,cellular,585.0,4,1,0,unknown,2.0,207.0,30,student,married,tertiary,M
41266,42267,no,no,no,cellular,83.0,1,92,3,failure,2.0,389.0,33,management,married,secondary,M
41267,42268,no,no,no,cellular,53.0,1,1,0,unknown,2.0,353.0,45,unknown,married,tertiary,M
41268,42269,no,no,no,telephone,153.0,1,1,0,unknown,2.0,183.0,64,housemaid,married,primary,M
41269,42270,no,no,no,cellular,41.0,2,1,0,unknown,2.0,346.0,53,technician,married,secondary,M
41270,42271,no,no,no,cellular,173.0,1,1,0,unknown,2.0,245.0,64,retired,divorced,tertiary,F
41271,42272,no,no,no,cellular,279.0,1,117,1,failure,2.0,217.0,34,student,single,unknown,M
41272,42273,no,no,no,cellular,47.0,1,120,1,failure,2.0,467.0,36,self-employed,married,tertiary,M
41273,42274,no,no,no,cellular,130.0,2,1,0,unknown,1.0,424.0,18,student,single,unknown,M
41274,42275,no,yes,yes,cellular,76.0,1,1,0,unknown,2.0,316.0,34,admin.,single,secondary,F
41275,42276,no,no,no,cellular,479.0,1,1,0,unknown,1.0,366.0,64,retired,married,tertiary,F
41276,42277,no,no,no,cellular,412.0,2,1,0,unknown,1.0,116.0,69,retired,married,secondary,M
41277,42278,no,no,no,cellular,360.0,5,1,0,unknown,2.0,379.0,48,management,married,tertiary,M
41278,42279,no,no,no,cellular,242.0,6,95,4,success,1.0,127.0,36,management,married,tertiary,M
41279,42280,no,no,no,cellular,291.0,2,95,4,success,1.0,175.0,43,services,married,secondary,M
41280,42281,no,yes,no,cellular,161.0,3,410,2,success,2.0,150.0,49,technician,married,secondary,M
41281,42282,no,yes,no,cellular,89.0,5,401,1,failure,2.0,157.0,43,management,divorced,tertiary,M
41282,42283,no,yes,no,cellular,78.0,6,85,5,other,2.0,478.0,28,management,single,tertiary,M
41283,42284,no,no,no,telephone,128.0,3,1,0,unknown,1.0,124.0,63,housemaid,married,primary,F
41284,42285,no,yes,no,telephone,240.0,3,107,4,failure,2.0,470.0,36,services,married,secondary,M
41285,42286,no,yes,no,cellular,79.0,1,114,3,failure,2.0,250.0,35,technician,single,tertiary,F
41286,42287,no,no,no,telephone,314.0,1,1,0,unknown,1.0,130.0,70,retired,married,secondary,M
41287,42288,no,no,no,cellular,323.0,1,1,0,unknown,1.0,305.0,60,technician,single,primary,M
41288,42289,no,no,no,cellular,76.0,1,96,2,success,2.0,330.0,26,student,single,secondary,M
41289,42290,no,no,no,cellular,81.0,1,1,0,unknown,2.0,397.0,61,retired,married,secondary,M
41290,42291,no,no,no,telephone,185.0,1,1,0,unknown,2.0,347.0,84,retired,married,primary,M
41291,42292,no,no,no,telephone,189.0,1,1,0,unknown,1.0,132.0,86,retired,divorced,primary,M
41292,42293,no,no,no,cellular,103.0,1,1,0,unknown,2.0,257.0,40,technician,married,secondary,F
41293,42294,no,no,no,cellular,244.0,2,1,0,unknown,1.0,432.0,64,retired,married,unknown,F
41294,42295,no,no,no,cellular,186.0,1,1,0,unknown,1.0,168.0,72,retired,married,secondary,F
41295,42296,no,no,no,cellular,513.0,1,1,0,unknown,1.0,413.0,42,management,married,tertiary,M
41296,42297,no,no,no,cellular,624.0,1,1,0,unknown,1.0,184.0,60,retired,married,tertiary,M
41297,42298,no,yes,no,cellular,257.0,1,474,3,failure,1.0,277.0,43,management,single,tertiary,F
41298,42299,no,no,no,cellular,143.0,1,93,1,failure,2.0,356.0,39,technician,divorced,secondary,M
41299,42300,no,no,no,cellular,115.0,1,93,2,failure,2.0,321.0,21,student,single,primary,F
41300,42301,no,no,no,telephone,170.0,4,1,0,unknown,1.0,344.0,25,student,single,secondary,F
41301,42302,no,no,no,cellular,359.0,3,1,0,unknown,2.0,364.0,36,technician,single,tertiary,M
41302,42303,no,no,no,cellular,197.0,3,1,0,unknown,2.0,361.0,51,management,married,tertiary,M
41303,42304,no,no,no,cellular,700.0,4,92,1,failure,1.0,394.0,57,management,divorced,unknown,M
41304,42305,no,no,no,cellular,125.0,7,1,0,unknown,2.0,471.0,31,management,single,tertiary,F
41305,42306,no,no,no,cellular,64.0,3,202,3,other,2.0,184.0,29,technician,single,secondary,M
41306,42307,no,yes,no,telephone,157.0,2,119,1,other,1.0,294.0,28,management,single,tertiary,M
41307,42308,no,yes,no,cellular,259.0,3,475,4,success,1.0,369.0,36,blue-collar,single,secondary,M
41308,42309,no,no,no,cellular,382.0,1,1,0,unknown,2.0,272.0,26,student,single,tertiary,F
41309,42310,no,no,no,cellular,154.0,2,97,1,other,2.0,236.0,59,retired,married,secondary,M
41310,42311,no,no,no,cellular,212.0,1,1,0,unknown,1.0,439.0,66,retired,married,secondary,M
41311,42312,no,no,no,cellular,445.0,3,1,0,unknown,1.0,108.0,33,technician,single,tertiary,M
41312,42313,no,no,yes,cellular,236.0,3,1,0,unknown,2.0,171.0,25,admin.,single,tertiary,M
41313,42314,no,no,no,cellular,148.0,2,94,1,other,2.0,199.0,29,technician,single,secondary,M
41314,42315,no,yes,no,cellular,398.0,2,477,1,failure,1.0,187.0,36,technician,single,secondary,F
41315,42316,no,no,no,cellular,81.0,1,94,1,success,1.0,381.0,29,technician,single,secondary,M
41316,42317,no,no,no,cellular,294.0,1,1,0,unknown,2.0,303.0,28,admin.,single,secondary,F
41317,42318,no,no,no,cellular,119.0,2,95,3,success,2.0,106.0,43,technician,divorced,secondary,M
41318,42319,no,no,no,cellular,109.0,2,1,0,unknown,2.0,307.0,68,retired,married,tertiary,F
41319,42320,no,yes,no,cellular,207.0,3,478,2,failure,2.0,185.0,31,blue-collar,single,primary,M
41320,42321,no,no,no,cellular,162.0,2,1,0,unknown,1.0,341.0,62,unemployed,married,secondary,M
41321,42322,no,no,no,cellular,125.0,2,95,1,failure,2.0,187.0,32,admin.,married,secondary,M
41322,42323,no,yes,yes,cellular,67.0,3,280,4,failure,2.0,428.0,36,admin.,divorced,tertiary,F
41323,42324,no,no,no,cellular,64.0,1,95,2,failure,2.0,267.0,34,technician,single,secondary,M
41324,42325,no,no,no,telephone,268.0,3,1,0,unknown,2.0,123.0,26,services,single,secondary,M
41325,42326,no,no,no,cellular,248.0,1,1,0,unknown,2.0,159.0,65,retired,divorced,tertiary,F
41326,42327,no,yes,no,cellular,121.0,1,108,2,failure,2.0,327.0,42,admin.,married,secondary,M
41327,42328,no,no,no,cellular,90.0,1,94,2,failure,2.0,343.0,32,management,married,tertiary,M
41328,42329,no,no,no,cellular,81.0,1,95,1,failure,2.0,428.0,34,technician,single,tertiary,M
41329,42330,no,yes,no,cellular,108.0,2,1,0,unknown,2.0,358.0,28,management,single,tertiary,M
41330,42331,no,yes,no,cellular,65.0,1,95,5,failure,2.0,195.0,39,management,married,tertiary,F
41331,42332,no,no,no,telephone,359.0,1,1,0,unknown,2.0,265.0,72,retired,divorced,primary,F
41332,42333,no,yes,no,cellular,207.0,3,130,5,other,1.0,485.0,34,blue-collar,married,secondary,M
41333,42334,no,yes,no,cellular,255.0,1,88,2,other,2.0,102.0,35,technician,single,tertiary,F
41334,42335,no,no,no,cellular,622.0,1,1,0,unknown,1.0,472.0,29,unemployed,single,tertiary,F
41335,42336,no,yes,no,cellular,173.0,1,164,4,other,1.0,171.0,30,management,married,tertiary,M
41336,42337,no,no,no,cellular,283.0,1,1,0,unknown,2.0,197.0,66,admin.,divorced,secondary,F
41337,42338,no,no,no,cellular,129.0,1,94,4,failure,2.0,485.0,28,management,single,tertiary,F
41338,42339,no,yes,no,cellular,370.0,1,116,4,success,1.0,193.0,32,technician,married,tertiary,M
41339,42340,no,no,no,telephone,36.0,1,1,0,unknown,2.0,132.0,62,retired,married,secondary,M
41340,42341,no,no,no,cellular,261.0,1,1,0,unknown,1.0,113.0,39,blue-collar,single,primary,M
41341,42342,no,no,no,cellular,94.0,3,1,0,unknown,2.0,448.0,32,technician,married,secondary,F
41342,42343,no,no,no,cellular,36.0,2,1,0,unknown,2.0,222.0,22,student,single,secondary,M
41343,42344,no,no,no,cellular,247.0,2,1,0,unknown,2.0,281.0,38,technician,single,tertiary,M
41344,42345,no,no,no,cellular,155.0,2,93,8,failure,1.0,111.0,55,admin.,divorced,secondary,M
41345,42346,no,no,no,cellular,207.0,8,98,1,failure,1.0,380.0,36,management,single,tertiary,M
41346,42347,no,no,no,cellular,368.0,2,1,0,unknown,2.0,160.0,76,retired,married,primary,F
41347,42348,no,yes,no,cellular,79.0,5,110,7,failure,2.0,188.0,34,blue-collar,married,secondary,M
41348,42349,no,no,no,cellular,72.0,2,98,1,failure,2.0,489.0,34,management,single,tertiary,M
41349,42350,no,no,no,cellular,65.0,5,97,3,failure,2.0,143.0,33,technician,single,tertiary,F
41350,42351,no,no,no,cellular,69.0,2,54,4,failure,2.0,297.0,34,self-employed,married,tertiary,M
41351,42352,no,yes,no,cellular,102.0,2,101,3,failure,2.0,161.0,36,unemployed,single,tertiary,M
41352,42353,no,no,no,telephone,245.0,4,1,0,unknown,2.0,260.0,73,retired,married,secondary,F
41353,42354,no,no,no,cellular,160.0,3,98,1,failure,1.0,322.0,27,student,single,tertiary,F
41354,42355,no,yes,yes,telephone,473.0,2,283,1,success,1.0,269.0,45,management,married,tertiary,F
41355,42356,no,no,no,cellular,114.0,1,1,0,unknown,2.0,221.0,63,retired,married,secondary,M
41356,42357,no,yes,yes,cellular,83.0,1,1,0,unknown,2.0,240.0,49,self-employed,married,tertiary,M
41357,42358,no,yes,no,cellular,186.0,3,101,2,success,1.0,341.0,55,management,married,unknown,F
41358,42359,no,yes,no,cellular,90.0,4,147,4,failure,2.0,429.0,41,management,married,tertiary,F
41359,42360,no,yes,no,cellular,81.0,1,98,11,other,2.0,437.0,55,management,married,tertiary,M
41360,42361,no,yes,no,cellular,267.0,1,474,1,failure,1.0,456.0,52,blue-collar,married,secondary,F
41361,42362,no,no,no,cellular,104.0,1,1,0,unknown,2.0,341.0,34,services,single,secondary,M
41362,42363,no,yes,no,cellular,106.0,1,55,1,failure,2.0,390.0,53,management,divorced,tertiary,M
41363,42364,no,no,no,cellular,470.0,1,97,3,failure,1.0,315.0,49,management,single,tertiary,M
41364,42365,no,yes,no,cellular,98.0,3,1,0,unknown,2.0,329.0,38,blue-collar,married,secondary,F
41365,42366,no,no,no,cellular,271.0,2,1,0,unknown,1.0,291.0,25,technician,single,tertiary,M
41366,42367,no,no,no,telephone,164.0,3,98,3,failure,2.0,256.0,37,unemployed,married,tertiary,F
41367,42368,no,no,no,telephone,139.0,1,1,0,unknown,2.0,231.0,22,services,single,secondary,M
41368,42369,no,yes,no,cellular,219.0,1,157,12,failure,1.0,203.0,30,blue-collar,married,primary,M
41369,42370,no,no,no,cellular,69.0,1,1,0,unknown,2.0,101.0,36,technician,married,secondary,M
41370,42371,no,no,no,cellular,89.0,1,1,0,unknown,2.0,298.0,34,blue-collar,single,secondary,F
41371,42372,no,yes,no,cellular,268.0,8,1,0,unknown,1.0,347.0,33,technician,single,secondary,M
41372,42373,no,no,no,cellular,197.0,2,1,0,unknown,2.0,210.0,21,student,single,secondary,F
41373,42374,no,no,no,cellular,81.0,5,99,3,other,2.0,320.0,23,student,single,secondary,M
41374,42375,no,no,no,cellular,69.0,2,1,0,unknown,2.0,158.0,32,entrepreneur,single,tertiary,F
41375,42376,no,no,no,cellular,108.0,7,102,3,success,2.0,118.0,43,management,divorced,unknown,F
41376,42377,no,no,no,telephone,97.0,5,204,2,other,2.0,367.0,74,retired,married,primary,F
41377,42378,no,yes,no,cellular,265.0,2,476,4,success,1.0,272.0,39,management,married,tertiary,M
41378,42379,no,no,no,cellular,157.0,2,1,0,unknown,2.0,401.0,35,management,married,tertiary,M
41379,42380,no,no,no,cellular,28.0,2,1,0,unknown,2.0,385.0,62,retired,married,secondary,M
41380,42381,no,yes,no,telephone,513.0,13,288,11,failure,2.0,202.0,43,unemployed,married,unknown,M
